Date,Open,High,Low,Close,Adj Close,Volume
1970-03-20,763.6599731445312,763.6599731445312,763.6599731445312,763.6599731445312,763.6599731445312,0
1970-03-23,763.5999755859375,763.5999755859375,763.5999755859375,763.5999755859375,763.5999755859375,0
1970-03-24,773.760009765625,773.760009765625,773.760009765625,773.760009765625,773.760009765625,0
1970-03-25,790.1300048828125,790.1300048828125,790.1300048828125,790.1300048828125,790.1300048828125,0
1970-03-26,791.0499877929688,791.0499877929688,791.0499877929688,791.0499877929688,791.0499877929688,0
1970-03-30,784.6500244140625,784.6500244140625,784.6500244140625,784.6500244140625,784.6500244140625,0
1970-03-31,785.5700073242188,785.5700073242188,785.5700073242188,785.5700073242188,785.5700073242188,0
1970-04-01,792.0399780273438,792.0399780273438,792.0399780273438,792.0399780273438,792.0399780273438,0
1970-04-02,792.3699951171875,792.3699951171875,792.3699951171875,792.3699951171875,792.3699951171875,0
1970-04-03,791.8400268554688,791.8400268554688,791.8400268554688,791.8400268554688,791.8400268554688,0
1970-04-06,791.1799926757812,791.1799926757812,791.1799926757812,791.1799926757812,791.1799926757812,0
1970-04-07,791.6400146484375,791.6400146484375,791.6400146484375,791.6400146484375,791.6400146484375,0
1970-04-08,791.6400146484375,791.6400146484375,791.6400146484375,791.6400146484375,791.6400146484375,0
1970-04-09,792.5,792.5,792.5,792.5,792.5,0
1970-04-10,790.4600219726562,790.4600219726562,790.4600219726562,790.4600219726562,790.4600219726562,0
1970-04-13,785.9000244140625,785.9000244140625,785.9000244140625,785.9000244140625,785.9000244140625,0
1970-04-14,780.5599975585938,780.5599975585938,780.5599975585938,780.5599975585938,780.5599975585938,0
1970-04-15,782.5999755859375,782.5999755859375,782.5999755859375,782.5999755859375,782.5999755859375,0
1970-04-16,775.8699951171875,775.8699951171875,775.8699951171875,775.8699951171875,775.8699951171875,0
1970-04-17,775.9400024414062,775.9400024414062,775.9400024414062,775.9400024414062,775.9400024414062,0
1970-04-20,775.8699951171875,775.8699951171875,775.8699951171875,775.8699951171875,775.8699951171875,0
1970-04-21,772.510009765625,772.510009765625,772.510009765625,772.510009765625,772.510009765625,0
1970-04-22,762.6099853515625,762.6099853515625,762.6099853515625,762.6099853515625,762.6099853515625,0
1970-04-23,750.5900268554688,750.5900268554688,750.5900268554688,750.5900268554688,750.5900268554688,0
1970-04-24,747.2899780273438,747.2899780273438,747.2899780273438,747.2899780273438,747.2899780273438,0
1970-04-27,735.1500244140625,735.1500244140625,735.1500244140625,735.1500244140625,735.1500244140625,0
1970-04-28,724.3300170898438,724.3300170898438,724.3300170898438,724.3300170898438,724.3300170898438,0
1970-04-29,737.3900146484375,737.3900146484375,737.3900146484375,737.3900146484375,737.3900146484375,0
1970-04-30,736.0700073242188,736.0700073242188,736.0700073242188,736.0700073242188,736.0700073242188,0
1970-05-01,733.6300048828125,733.6300048828125,733.6300048828125,733.6300048828125,733.6300048828125,0
1970-05-04,714.5599975585938,714.5599975585938,714.5599975585938,714.5599975585938,714.5599975585938,0
1970-05-05,709.739990234375,709.739990234375,709.739990234375,709.739990234375,709.739990234375,0
1970-05-06,718.3900146484375,718.3900146484375,718.3900146484375,718.3900146484375,718.3900146484375,0
1970-05-07,723.0700073242188,723.0700073242188,723.0700073242188,723.0700073242188,723.0700073242188,0
1970-05-08,717.72998046875,717.72998046875,717.72998046875,717.72998046875,717.72998046875,0
1970-05-11,710.0700073242188,710.0700073242188,710.0700073242188,710.0700073242188,710.0700073242188,0
1970-05-12,704.5900268554688,704.5900268554688,704.5900268554688,704.5900268554688,704.5900268554688,0
1970-05-13,693.8400268554688,693.8400268554688,693.8400268554688,693.8400268554688,693.8400268554688,0
1970-05-14,684.7899780273438,684.7899780273438,684.7899780273438,684.7899780273438,684.7899780273438,0
1970-05-15,702.219970703125,702.219970703125,702.219970703125,702.219970703125,702.219970703125,0
1970-05-18,702.8099975585938,702.8099975585938,702.8099975585938,702.8099975585938,702.8099975585938,0
1970-05-19,691.4000244140625,691.4000244140625,691.4000244140625,691.4000244140625,691.4000244140625,0
1970-05-20,676.5499877929688,676.5499877929688,676.5499877929688,676.5499877929688,676.5499877929688,0
1970-05-21,665.25,665.25,665.25,665.25,665.25,0
1970-05-22,662.1699829101562,662.1699829101562,662.1699829101562,662.1699829101562,662.1699829101562,0
1970-05-25,641.3599853515625,641.3599853515625,641.3599853515625,641.3599853515625,641.3599853515625,0
1970-05-26,631.1599731445312,631.1599731445312,631.1599731445312,631.1599731445312,631.1599731445312,0
1970-05-27,663.2000122070312,663.2000122070312,663.2000122070312,663.2000122070312,663.2000122070312,0
1970-05-28,684.1500244140625,684.1500244140625,684.1500244140625,684.1500244140625,684.1500244140625,0
1970-05-29,700.4400024414062,700.4400024414062,700.4400024414062,700.4400024414062,700.4400024414062,0
1970-06-01,710.3599853515625,710.3599853515625,710.3599853515625,710.3599853515625,710.3599853515625,0
1970-06-02,709.6099853515625,709.6099853515625,709.6099853515625,709.6099853515625,709.6099853515625,0
1970-06-03,713.8599853515625,713.8599853515625,713.8599853515625,713.8599853515625,713.8599853515625,0
1970-06-04,706.530029296875,706.530029296875,706.530029296875,706.530029296875,706.530029296875,0
1970-06-05,695.030029296875,695.030029296875,695.030029296875,695.030029296875,695.030029296875,0
1970-06-08,700.22998046875,700.22998046875,700.22998046875,700.22998046875,700.22998046875,0
1970-06-09,700.1599731445312,700.1599731445312,700.1599731445312,700.1599731445312,700.1599731445312,0
1970-06-10,694.3499755859375,694.3499755859375,694.3499755859375,694.3499755859375,694.3499755859375,0
1970-06-11,684.4199829101562,684.4199829101562,684.4199829101562,684.4199829101562,684.4199829101562,0
1970-06-12,684.2100219726562,684.2100219726562,684.2100219726562,684.2100219726562,684.2100219726562,0
1970-06-15,687.3599853515625,687.3599853515625,687.3599853515625,687.3599853515625,687.3599853515625,0
1970-06-16,706.260009765625,706.260009765625,706.260009765625,706.260009765625,706.260009765625,0
1970-06-17,704.6799926757812,704.6799926757812,704.6799926757812,704.6799926757812,704.6799926757812,0
1970-06-18,712.6900024414062,712.6900024414062,712.6900024414062,712.6900024414062,712.6900024414062,0
1970-06-19,720.4299926757812,720.4299926757812,720.4299926757812,720.4299926757812,720.4299926757812,0
1970-06-22,716.1099853515625,716.1099853515625,716.1099853515625,716.1099853515625,716.1099853515625,0
1970-06-23,698.1099853515625,698.1099853515625,698.1099853515625,698.1099853515625,698.1099853515625,0
1970-06-24,692.2899780273438,692.2899780273438,692.2899780273438,692.2899780273438,692.2899780273438,0
1970-06-25,693.5900268554688,693.5900268554688,693.5900268554688,693.5900268554688,693.5900268554688,0
1970-06-26,687.8400268554688,687.8400268554688,687.8400268554688,687.8400268554688,687.8400268554688,0
1970-06-29,682.9099731445312,682.9099731445312,682.9099731445312,682.9099731445312,682.9099731445312,0
1970-06-30,683.530029296875,683.530029296875,683.530029296875,683.530029296875,683.530029296875,0
1970-07-01,687.6400146484375,687.6400146484375,687.6400146484375,687.6400146484375,687.6400146484375,0
1970-07-02,689.1400146484375,689.1400146484375,689.1400146484375,689.1400146484375,689.1400146484375,0
1970-07-06,675.6599731445312,675.6599731445312,675.6599731445312,675.6599731445312,675.6599731445312,0
1970-07-07,669.3599853515625,669.3599853515625,669.3599853515625,669.3599853515625,669.3599853515625,0
1970-07-08,682.0900268554688,682.0900268554688,682.0900268554688,682.0900268554688,682.0900268554688,0
1970-07-09,692.77001953125,692.77001953125,692.77001953125,692.77001953125,692.77001953125,0
1970-07-10,700.0999755859375,700.0999755859375,700.0999755859375,700.0999755859375,700.0999755859375,0
1970-07-13,702.219970703125,702.219970703125,702.219970703125,702.219970703125,702.219970703125,0
1970-07-14,703.0399780273438,703.0399780273438,703.0399780273438,703.0399780273438,703.0399780273438,0
1970-07-15,711.6599731445312,711.6599731445312,711.6599731445312,711.6599731445312,711.6599731445312,0
1970-07-16,723.4400024414062,723.4400024414062,723.4400024414062,723.4400024414062,723.4400024414062,0
1970-07-17,735.0800170898438,735.0800170898438,735.0800170898438,735.0800170898438,735.0800170898438,0
1970-07-20,733.9099731445312,733.9099731445312,733.9099731445312,733.9099731445312,733.9099731445312,0
1970-07-21,722.0700073242188,722.0700073242188,722.0700073242188,722.0700073242188,722.0700073242188,0
1970-07-22,724.6699829101562,724.6699829101562,724.6699829101562,724.6699829101562,724.6699829101562,0
1970-07-23,732.6799926757812,732.6799926757812,732.6799926757812,732.6799926757812,732.6799926757812,0
1970-07-24,730.219970703125,730.219970703125,730.219970703125,730.219970703125,730.219970703125,0
1970-07-27,730.0800170898438,730.0800170898438,730.0800170898438,730.0800170898438,730.0800170898438,0
1970-07-28,731.4500122070312,731.4500122070312,731.4500122070312,731.4500122070312,731.4500122070312,0
1970-07-29,735.5599975585938,735.5599975585938,735.5599975585938,735.5599975585938,735.5599975585938,0
1970-07-30,734.72998046875,734.72998046875,734.72998046875,734.72998046875,734.72998046875,0
1970-07-31,734.1199951171875,734.1199951171875,734.1199951171875,734.1199951171875,734.1199951171875,0
1970-08-03,722.9600219726562,722.9600219726562,722.9600219726562,722.9600219726562,722.9600219726562,0
1970-08-04,725.9000244140625,725.9000244140625,725.9000244140625,725.9000244140625,725.9000244140625,0
1970-08-05,724.8099975585938,724.8099975585938,724.8099975585938,724.8099975585938,724.8099975585938,0
1970-08-06,722.8200073242188,722.8200073242188,722.8200073242188,722.8200073242188,722.8200073242188,0
1970-08-07,725.7000122070312,725.7000122070312,725.7000122070312,725.7000122070312,725.7000122070312,0
1970-08-10,713.9199829101562,713.9199829101562,713.9199829101562,713.9199829101562,713.9199829101562,0
1970-08-11,712.5499877929688,712.5499877929688,712.5499877929688,712.5499877929688,712.5499877929688,0
1970-08-12,710.6400146484375,710.6400146484375,710.6400146484375,710.6400146484375,710.6400146484375,0
1970-08-13,707.3499755859375,707.3499755859375,707.3499755859375,707.3499755859375,707.3499755859375,0
1970-08-14,710.8400268554688,710.8400268554688,710.8400268554688,710.8400268554688,710.8400268554688,0
1970-08-17,709.0599975585938,709.0599975585938,709.0599975585938,709.0599975585938,709.0599975585938,0
1970-08-18,716.6599731445312,716.6599731445312,716.6599731445312,716.6599731445312,716.6599731445312,0
1970-08-19,723.989990234375,723.989990234375,723.989990234375,723.989990234375,723.989990234375,0
1970-08-20,729.5999755859375,729.5999755859375,729.5999755859375,729.5999755859375,729.5999755859375,0
1970-08-21,745.4099731445312,745.4099731445312,745.4099731445312,745.4099731445312,745.4099731445312,0
1970-08-24,759.5800170898438,759.5800170898438,759.5800170898438,759.5800170898438,759.5800170898438,0
1970-08-25,758.969970703125,758.969970703125,758.969970703125,758.969970703125,758.969970703125,0
1970-08-26,760.469970703125,760.469970703125,760.469970703125,760.469970703125,760.469970703125,0
1970-08-27,759.7899780273438,759.7899780273438,759.7899780273438,759.7899780273438,759.7899780273438,0
1970-08-28,765.8099975585938,765.8099975585938,765.8099975585938,765.8099975585938,765.8099975585938,0
1970-08-31,764.5800170898438,764.5800170898438,764.5800170898438,764.5800170898438,764.5800170898438,0
1970-09-01,758.1500244140625,758.1500244140625,758.1500244140625,758.1500244140625,758.1500244140625,0
1970-09-02,756.6400146484375,756.6400146484375,756.6400146484375,756.6400146484375,756.6400146484375,0
1970-09-03,765.27001953125,765.27001953125,765.27001953125,765.27001953125,765.27001953125,0
1970-09-04,771.1500244140625,771.1500244140625,771.1500244140625,771.1500244140625,771.1500244140625,0
1970-09-08,773.1400146484375,773.1400146484375,773.1400146484375,773.1400146484375,773.1400146484375,0
1970-09-09,766.4299926757812,766.4299926757812,766.4299926757812,766.4299926757812,766.4299926757812,0
1970-09-10,760.75,760.75,760.75,760.75,760.75,0
1970-09-11,761.8400268554688,761.8400268554688,761.8400268554688,761.8400268554688,761.8400268554688,0
1970-09-14,757.1199951171875,757.1199951171875,757.1199951171875,757.1199951171875,757.1199951171875,0
1970-09-15,750.5499877929688,750.5499877929688,750.5499877929688,750.5499877929688,750.5499877929688,0
1970-09-16,754.3099975585938,754.3099975585938,754.3099975585938,754.3099975585938,754.3099975585938,0
1970-09-17,757.6699829101562,757.6699829101562,757.6699829101562,757.6699829101562,757.6699829101562,0
1970-09-18,758.489990234375,758.489990234375,758.489990234375,758.489990234375,758.489990234375,0
1970-09-21,751.9199829101562,751.9199829101562,751.9199829101562,751.9199829101562,751.9199829101562,0
1970-09-22,747.469970703125,747.469970703125,747.469970703125,747.469970703125,747.469970703125,0
1970-09-23,754.3800048828125,754.3800048828125,754.3800048828125,754.3800048828125,754.3800048828125,0
1970-09-24,759.3099975585938,759.3099975585938,759.3099975585938,759.3099975585938,759.3099975585938,0
1970-09-25,761.77001953125,761.77001953125,761.77001953125,761.77001953125,761.77001953125,0
1970-09-28,758.969970703125,758.969970703125,758.969970703125,758.969970703125,758.969970703125,0
1970-09-29,760.8800048828125,760.8800048828125,760.8800048828125,760.8800048828125,760.8800048828125,0
1970-09-30,760.6799926757812,760.6799926757812,760.6799926757812,760.6799926757812,760.6799926757812,0
1970-10-01,760.6799926757812,760.6799926757812,760.6799926757812,760.6799926757812,760.6799926757812,0
1970-10-02,766.1599731445312,766.1599731445312,766.1599731445312,766.1599731445312,766.1599731445312,0
1970-10-05,776.7000122070312,776.7000122070312,776.7000122070312,776.7000122070312,776.7000122070312,0
1970-10-06,782.4500122070312,782.4500122070312,782.4500122070312,782.4500122070312,782.4500122070312,0
1970-10-07,783.6799926757812,783.6799926757812,783.6799926757812,783.6799926757812,783.6799926757812,0
1970-10-08,777.0399780273438,777.0399780273438,777.0399780273438,777.0399780273438,777.0399780273438,0
1970-10-09,768.6900024414062,768.6900024414062,768.6900024414062,768.6900024414062,768.6900024414062,0
1970-10-12,764.239990234375,764.239990234375,764.239990234375,764.239990234375,764.239990234375,0
1970-10-13,760.0599975585938,760.0599975585938,760.0599975585938,760.0599975585938,760.0599975585938,0
1970-10-14,762.72998046875,762.72998046875,762.72998046875,762.72998046875,762.72998046875,0
1970-10-15,767.8699951171875,767.8699951171875,767.8699951171875,767.8699951171875,767.8699951171875,0
1970-10-16,763.3499755859375,763.3499755859375,763.3499755859375,763.3499755859375,763.3499755859375,0
1970-10-19,756.5,756.5,756.5,756.5,756.5,0
1970-10-20,758.8300170898438,758.8300170898438,758.8300170898438,758.8300170898438,758.8300170898438,0
1970-10-21,759.6500244140625,759.6500244140625,759.6500244140625,759.6500244140625,759.6500244140625,0
1970-10-22,757.8699951171875,757.8699951171875,757.8699951171875,757.8699951171875,757.8699951171875,0
1970-10-23,759.3800048828125,759.3800048828125,759.3800048828125,759.3800048828125,759.3800048828125,0
1970-10-26,756.4299926757812,756.4299926757812,756.4299926757812,756.4299926757812,756.4299926757812,0
1970-10-27,754.4500122070312,754.4500122070312,754.4500122070312,754.4500122070312,754.4500122070312,0
1970-10-28,755.9600219726562,755.9600219726562,755.9600219726562,755.9600219726562,755.9600219726562,0
1970-10-29,753.5599975585938,753.5599975585938,753.5599975585938,753.5599975585938,753.5599975585938,0
1970-10-30,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,755.6099853515625,0
1970-11-02,758.010009765625,758.010009765625,758.010009765625,758.010009765625,758.010009765625,0
1970-11-03,768.0700073242188,768.0700073242188,768.0700073242188,768.0700073242188,768.0700073242188,0
1970-11-04,770.8099975585938,770.8099975585938,770.8099975585938,770.8099975585938,770.8099975585938,0
1970-11-05,771.5599975585938,771.5599975585938,771.5599975585938,771.5599975585938,771.5599975585938,0
1970-11-06,771.969970703125,771.969970703125,771.969970703125,771.969970703125,771.969970703125,0
1970-11-09,777.6599731445312,777.6599731445312,777.6599731445312,777.6599731445312,777.6599731445312,0
1970-11-10,777.3800048828125,777.3800048828125,777.3800048828125,777.3800048828125,777.3800048828125,0
1970-11-11,779.5,779.5,779.5,779.5,779.5,0
1970-11-12,768.0,768.0,768.0,768.0,768.0,0
1970-11-13,759.7899780273438,759.7899780273438,759.7899780273438,759.7899780273438,759.7899780273438,0
1970-11-16,760.1300048828125,760.1300048828125,760.1300048828125,760.1300048828125,760.1300048828125,0
1970-11-17,760.469970703125,760.469970703125,760.469970703125,760.469970703125,760.469970703125,0
1970-11-18,754.239990234375,754.239990234375,754.239990234375,754.239990234375,754.239990234375,0
1970-11-19,755.8200073242188,755.8200073242188,755.8200073242188,755.8200073242188,755.8200073242188,0
1970-11-20,761.5700073242188,761.5700073242188,761.5700073242188,761.5700073242188,761.5700073242188,0
1970-11-23,767.52001953125,767.52001953125,767.52001953125,767.52001953125,767.52001953125,0
1970-11-24,772.72998046875,772.72998046875,772.72998046875,772.72998046875,772.72998046875,0
1970-11-25,774.7100219726562,774.7100219726562,774.7100219726562,774.7100219726562,774.7100219726562,0
1970-11-27,781.3499755859375,781.3499755859375,781.3499755859375,781.3499755859375,781.3499755859375,0
1970-11-30,794.0900268554688,794.0900268554688,794.0900268554688,794.0900268554688,794.0900268554688,0
1970-12-01,794.2899780273438,794.2899780273438,794.2899780273438,794.2899780273438,794.2899780273438,0
1970-12-02,802.6400146484375,802.6400146484375,802.6400146484375,802.6400146484375,802.6400146484375,0
1970-12-03,808.530029296875,808.530029296875,808.530029296875,808.530029296875,808.530029296875,0
1970-12-04,816.0599975585938,816.0599975585938,816.0599975585938,816.0599975585938,816.0599975585938,0
1970-12-07,818.6599731445312,818.6599731445312,818.6599731445312,818.6599731445312,818.6599731445312,0
1970-12-08,815.0999755859375,815.0999755859375,815.0999755859375,815.0999755859375,815.0999755859375,0
1970-12-09,815.239990234375,815.239990234375,815.239990234375,815.239990234375,815.239990234375,0
1970-12-10,821.0599975585938,821.0599975585938,821.0599975585938,821.0599975585938,821.0599975585938,0
1970-12-11,825.9199829101562,825.9199829101562,825.9199829101562,825.9199829101562,825.9199829101562,0
1970-12-14,823.1799926757812,823.1799926757812,823.1799926757812,823.1799926757812,823.1799926757812,0
1970-12-15,819.6199951171875,819.6199951171875,819.6199951171875,819.6199951171875,819.6199951171875,0
1970-12-16,819.0700073242188,819.0700073242188,819.0700073242188,819.0700073242188,819.0700073242188,0
1970-12-17,822.1500244140625,822.1500244140625,822.1500244140625,822.1500244140625,822.1500244140625,0
1970-12-18,822.77001953125,822.77001953125,822.77001953125,822.77001953125,822.77001953125,0
1970-12-21,821.5399780273438,821.5399780273438,821.5399780273438,821.5399780273438,821.5399780273438,0
1970-12-22,822.77001953125,822.77001953125,822.77001953125,822.77001953125,822.77001953125,0
1970-12-23,823.1099853515625,823.1099853515625,823.1099853515625,823.1099853515625,823.1099853515625,0
1970-12-24,828.3800048828125,828.3800048828125,828.3800048828125,828.3800048828125,828.3800048828125,0
1970-12-28,830.9099731445312,830.9099731445312,830.9099731445312,830.9099731445312,830.9099731445312,0
1970-12-29,842.0,842.0,842.0,842.0,842.0,0
1970-12-30,841.3200073242188,841.3200073242188,841.3200073242188,841.3200073242188,841.3200073242188,0
1970-12-31,838.9199829101562,838.9199829101562,838.9199829101562,838.9199829101562,838.9199829101562,0
1971-01-04,830.5700073242188,830.5700073242188,830.5700073242188,830.5700073242188,830.5700073242188,0
1971-01-05,835.77001953125,835.77001953125,835.77001953125,835.77001953125,835.77001953125,0
1971-01-06,837.969970703125,837.969970703125,837.969970703125,837.969970703125,837.969970703125,0
1971-01-07,837.8300170898438,837.8300170898438,837.8300170898438,837.8300170898438,837.8300170898438,0
1971-01-08,837.010009765625,837.010009765625,837.010009765625,837.010009765625,837.010009765625,0
1971-01-11,837.2100219726562,837.2100219726562,837.2100219726562,837.2100219726562,837.2100219726562,0
1971-01-12,844.1900024414062,844.1900024414062,844.1900024414062,844.1900024414062,844.1900024414062,0
1971-01-13,841.1099853515625,841.1099853515625,841.1099853515625,841.1099853515625,841.1099853515625,0
1971-01-14,843.3099975585938,843.3099975585938,843.3099975585938,843.3099975585938,843.3099975585938,0
1971-01-15,845.7000122070312,845.7000122070312,845.7000122070312,845.7000122070312,845.7000122070312,0
1971-01-18,847.8200073242188,847.8200073242188,847.8200073242188,847.8200073242188,847.8200073242188,0
1971-01-19,849.469970703125,849.469970703125,849.469970703125,849.469970703125,849.469970703125,0
1971-01-20,849.9500122070312,849.9500122070312,849.9500122070312,849.9500122070312,849.9500122070312,0
1971-01-21,854.739990234375,854.739990234375,854.739990234375,854.739990234375,854.739990234375,0
1971-01-22,861.3099975585938,861.3099975585938,861.3099975585938,861.3099975585938,861.3099975585938,0
1971-01-25,865.6199951171875,865.6199951171875,865.6199951171875,865.6199951171875,865.6199951171875,0
1971-01-26,866.7899780273438,866.7899780273438,866.7899780273438,866.7899780273438,866.7899780273438,0
1971-01-27,860.8300170898438,860.8300170898438,860.8300170898438,860.8300170898438,860.8300170898438,0
1971-01-28,865.1400146484375,865.1400146484375,865.1400146484375,865.1400146484375,865.1400146484375,0
1971-01-29,868.5,868.5,868.5,868.5,868.5,0
1971-02-01,877.8099975585938,877.8099975585938,877.8099975585938,877.8099975585938,877.8099975585938,0
1971-02-02,874.5900268554688,874.5900268554688,874.5900268554688,874.5900268554688,874.5900268554688,0
1971-02-03,876.22998046875,876.22998046875,876.22998046875,876.22998046875,876.22998046875,0
1971-02-04,874.7899780273438,874.7899780273438,874.7899780273438,874.7899780273438,874.7899780273438,0
1971-02-05,876.5700073242188,876.5700073242188,876.5700073242188,876.5700073242188,876.5700073242188,0
1971-02-08,882.1199951171875,882.1199951171875,882.1199951171875,882.1199951171875,882.1199951171875,0
1971-02-09,879.7899780273438,879.7899780273438,879.7899780273438,879.7899780273438,879.7899780273438,0
1971-02-10,881.0900268554688,881.0900268554688,881.0900268554688,881.0900268554688,881.0900268554688,0
1971-02-11,885.3400268554688,885.3400268554688,885.3400268554688,885.3400268554688,885.3400268554688,0
1971-02-12,888.8300170898438,888.8300170898438,888.8300170898438,888.8300170898438,888.8300170898438,0
1971-02-16,890.0599975585938,890.0599975585938,890.0599975585938,890.0599975585938,890.0599975585938,0
1971-02-17,887.8699951171875,887.8699951171875,887.8699951171875,887.8699951171875,887.8699951171875,0
1971-02-18,885.0599975585938,885.0599975585938,885.0599975585938,885.0599975585938,885.0599975585938,0
1971-02-19,878.5599975585938,878.5599975585938,878.5599975585938,878.5599975585938,878.5599975585938,0
1971-02-22,868.97998046875,868.97998046875,868.97998046875,868.97998046875,868.97998046875,0
1971-02-23,870.0,870.0,870.0,870.0,870.0,0
1971-02-24,875.6199951171875,875.6199951171875,875.6199951171875,875.6199951171875,875.6199951171875,0
1971-02-25,881.97998046875,881.97998046875,881.97998046875,881.97998046875,881.97998046875,0
1971-02-26,878.8300170898438,878.8300170898438,878.8300170898438,878.8300170898438,878.8300170898438,0
