0.00300, 0.99369
0.00400, 0.98817
0.00500, 0.98268
0.00600, 0.97668
0.00700, 0.96811
0.00800, 0.95948
0.00900, 0.95066
0.01000, 0.93869
0.01100, 0.92836
0.01200, 0.91710
0.01300, 0.90289
0.01400, 0.88913
0.01500, 0.87562
0.01600, 0.85924
0.01700, 0.84163
0.01800, 0.82463
0.01900, 0.80610
0.02000, 0.78614
0.02100, 0.76721
0.02200, 0.74613
0.02300, 0.72723
0.02400, 0.70215
0.02500, 0.67997
0.02600, 0.65747
0.02700, 0.63172
0.02800, 0.60631
0.02900, 0.58199
0.03000, 0.55765
0.03100, 0.52727
0.03200, 0.50293
0.03300, 0.47667
0.03400, 0.44748
0.03500, 0.41719
0.03600, 0.39006
0.03700, 0.36155
0.03800, 0.32813
0.03900, 0.30018
0.04000, 0.27080
0.04100, 0.24094
0.04200, 0.20824
0.04300, 0.17880
0.04400, 0.14812
0.04500, 0.11533
0.04600, 0.08307
0.04700, 0.05364
0.04800, 0.02308
0.04900, -0.01296
0.05000, -0.04198
0.05100, -0.07338
0.05200, -0.10347
0.05300, -0.13703
0.05400, -0.16601
0.05500, -0.19618
0.05600, -0.22955
0.05700, -0.26031
0.05800, -0.28921
0.05900, -0.31817
0.06000, -0.35022
0.06100, -0.37892
0.06200, -0.40596
0.06300, -0.43747
0.06400, -0.46409
0.06500, -0.49216
0.06600, -0.51746
0.06700, -0.54795
0.06800, -0.57277
0.06900, -0.59691
0.07000, -0.62215
0.07100, -0.64813
0.07200, -0.67092
0.07300, -0.69176
0.07400, -0.71795
0.07500, -0.73751
0.07600, -0.75847
0.07700, -0.77862
0.07800, -0.79878
0.07900, -0.81573
0.08000, -0.83387
0.08100, -0.85144
0.08200, -0.86678
0.08300, -0.88146
0.08400, -0.89429
0.08500, -0.91011
0.08600, -0.92230
0.08700, -0.93315
0.08800, -0.94348
0.08900, -0.95386
0.09000, -0.96209
0.09100, -0.97022
0.09200, -0.97605
0.09300, -0.98369
0.09400, -0.98596
0.09500, -0.99147
0.09600, -0.99308
0.09700, -0.99685
0.09800, -0.99690
0.09900, -0.99738
0.10000, -0.99397
0.10100, -0.99286
0.10200, -0.98981
0.10300, -0.98549
0.10400, -0.98046
0.10500, -0.97310
0.10600, -0.96667
0.10700, -0.95662
0.10800, -0.94973
0.10900, -0.93927
0.11000, -0.92736
0.11100, -0.91609
0.11200, -0.90261
0.11300, -0.88845
0.11400, -0.87400
0.11500, -0.85961
0.11600, -0.84318
0.11700, -0.82562
0.11800, -0.80697
0.11900, -0.78824
0.12000, -0.77004
0.12100, -0.74648
0.12200, -0.72609
0.12300, -0.70653
0.12400, -0.68306
0.12500, -0.65815
0.12600, -0.63545
0.12700, -0.61071
0.12800, -0.58535
0.12900, -0.55891
0.13000, -0.53436
0.13100, -0.50727
0.13200, -0.47768
0.13300, -0.45109
0.13400, -0.42410
0.13500, -0.39229
0.13600, -0.36455
0.13700, -0.33535
0.13800, -0.30667
0.13900, -0.27394
0.14000, -0.24423
0.14100, -0.21534
0.14200, -0.18257
0.14300, -0.15168
0.14400, -0.11930
0.14500, -0.09147
0.14600, -0.05573
0.14700, -0.02490
0.14800, 0.00488
0.14900, 0.03619
0.15000, 0.06973
0.15100, 0.10051
0.15200, 0.12972
0.15300, 0.16220
0.15400, 0.19325
0.15500, 0.22205
0.15600, 0.25235
0.15700, 0.28620
0.15800, 0.31581
0.15900, 0.34492
0.16000, 0.37406
0.16100, 0.40451
0.16200, 0.43265
0.16300, 0.45896
0.16400, 0.48973
0.16500, 0.51653
0.16600, 0.54202
0.16700, 0.56910
0.16800, 0.59640
0.16900, 0.61932
0.17000, 0.64414
0.17100, 0.66901
0.17200, 0.69194
0.17300, 0.71371
0.17400, 0.73585
0.17500, 0.75821
0.17600, 0.77753
0.17700, 0.79602
0.17800, 0.81569
0.17900, 0.83331
0.18000, 0.85106
0.18100, 0.86625
0.18200, 0.88283
0.18300, 0.89636
0.18400, 0.91019
0.18500, 0.92261
0.18600, 0.93537
0.18700, 0.94432
0.18800, 0.95488
0.18900, 0.96382
0.19000, 0.97211
0.19100, 0.97941
0.19200, 0.98553
0.19300, 0.98958
0.19400, 0.99387
0.19500, 0.99608
0.19600, 0.99832
0.19700, 0.99880
0.19800, 0.99878
0.19900, 0.99890
0.20000, 0.99705
0.20100, 0.99515
0.20200, 0.99156
0.20300, 0.98705
0.20400, 0.98090
0.20500, 0.97304
0.20600, 0.96552
0.20700, 0.95641
0.20800, 0.94619
0.20900, 0.93585
0.21000, 0.92548
0.21100, 0.91055
0.21200, 0.89920
0.21300, 0.88334
0.21400, 0.86830
0.21500, 0.85161
0.21600, 0.83679
0.21700, 0.81898
0.21800, 0.79844
0.21900, 0.77860
0.22000, 0.76013
0.22100, 0.73849
0.22200, 0.71571
0.22300, 0.69512
0.22400, 0.67166
0.22500, 0.64665
0.22600, 0.62309
0.22700, 0.59802
0.22800, 0.57353
0.22900, 0.54417
0.23000, 0.51993
0.23100, 0.49288
0.23200, 0.46384
0.23300, 0.43495
0.23400, 0.40661
0.23500, 0.37890
0.23600, 0.34649
0.23700, 0.31770
0.23800, 0.29039
0.23900, 0.25879
0.24000, 0.22679
0.24100, 0.19781
0.24200, 0.16730
0.24300, 0.13408
0.24400, 0.10179
0.24500, 0.07322
0.24600, 0.04224
0.24700, 0.00835
0.24800, -0.02242
0.24900, -0.05148
0.25000, -0.08522
0.25100, -0.11531
0.25200, -0.14756
0.25300, -0.17557
0.25400, -0.21144
0.25500, -0.23946
0.25600, -0.27017
