0.00000, 0.07296
0.00100, 0.10370
0.00200, 0.13444
0.00300, 0.16518
0.00400, 0.19592
0.00500, 0.22662
0.00600, 0.25753
0.00700, 0.28677
0.00800, 0.31526
0.00900, 0.34591
0.01000, 0.37453
0.01100, 0.40335
0.01200, 0.43148
0.01300, 0.45773
0.01400, 0.48562
0.01500, 0.51342
0.01600, 0.53792
0.01700, 0.56628
0.01800, 0.59104
0.01900, 0.61540
0.02000, 0.63842
0.02100, 0.66168
0.02200, 0.68361
0.02300, 0.70772
0.02400, 0.72862
0.02500, 0.74904
0.02600, 0.76958
0.02700, 0.78797
0.02800, 0.80485
0.02900, 0.82495
0.03000, 0.83997
0.03100, 0.85545
0.03200, 0.87053
0.03300, 0.88653
0.03400, 0.89964
0.03500, 0.91190
0.03600, 0.92225
0.03700, 0.93448
0.03800, 0.94403
0.03900, 0.95207
0.04000, 0.96047
0.04100, 0.96745
0.04200, 0.97337
0.04300, 0.97982
0.04400, 0.98211
0.04500, 0.98629
0.04600, 0.98974
0.04700, 0.98943
0.04800, 0.98943
0.04900, 0.98985
0.05000, 0.98702
0.05100, 0.98440
0.05200, 0.98068
0.05300, 0.97655
0.05400, 0.97035
0.05500, 0.96431
0.05600, 0.95770
0.05700, 0.94851
0.05800, 0.93806
0.05900, 0.92810
0.06000, 0.91609
0.06100, 0.90556
0.06200, 0.89333
0.06300, 0.87708
0.06400, 0.86243
0.06500, 0.84656
0.06600, 0.83151
0.06700, 0.81532
0.06800, 0.79598
0.06900, 0.77704
0.07000, 0.75686
0.07100, 0.73637
0.07200, 0.71557
0.07300, 0.69354
0.07400, 0.67178
0.07500, 0.64783
0.07600, 0.62439
0.07700, 0.59962
0.07800, 0.57502
0.07900, 0.55049
0.08000, 0.52386
0.08100, 0.49733
0.08200, 0.47008
0.08300, 0.44206
0.08400, 0.41470
0.08500, 0.38577
0.08600, 0.35717
0.08700, 0.32838
0.08800, 0.29979
0.08900, 0.26719
0.09000, 0.23885
0.09100, 0.20954
0.09200, 0.17864
0.09300, 0.14794
0.09400, 0.11720
0.09500, 0.08646
0.09600, 0.05572
0.09700, 0.02498
0.09800, -0.00577
0.09900, -0.03637
0.10000, -0.06800
0.10100, -0.09895
0.10200, -0.12977
0.10300, -0.16016
0.10400, -0.19002
0.10500, -0.22105
0.10600, -0.24983
0.10700, -0.28240
0.10800, -0.31072
0.10900, -0.33961
0.11000, -0.36793
0.11100, -0.39842
0.11200, -0.42484
0.11300, -0.45225
0.11400, -0.48119
0.11500, -0.50788
0.11600, -0.53458
0.11700, -0.56081
0.11800, -0.58522
0.11900, -0.60982
0.12000, -0.63459
0.12100, -0.65777
0.12200, -0.68022
0.12300, -0.70276
0.12400, -0.72524
0.12500, -0.74573
0.12600, -0.76564
0.12700, -0.78492
0.12800, -0.80353
0.12900, -0.82094
0.13000, -0.83808
0.13100, -0.85454
0.13200, -0.86899
0.13300, -0.88520
0.13400, -0.89723
0.13500, -0.90978
0.13600, -0.92112
0.13700, -0.93231
0.13800, -0.94378
0.13900, -0.95229
0.14000, -0.96061
0.14100, -0.96685
0.14200, -0.97484
0.14300, -0.97863
0.14400, -0.98301
0.14500, -0.98604
0.14600, -0.98933
0.14700, -0.99105
0.14800, -0.99072
0.14900, -0.99088
0.15000, -0.98893
0.15100, -0.98672
0.15200, -0.98261
0.15300, -0.97777
0.15400, -0.97263
0.15500, -0.96636
0.15600, -0.95929
0.15700, -0.95190
0.15800, -0.94181
0.15900, -0.93156
0.16000, -0.92112
0.16100, -0.90876
0.16200, -0.89595
0.16300, -0.88112
0.16400, -0.86838
0.16500, -0.85336
0.16600, -0.83696
0.16700, -0.81863
0.16800, -0.80207
0.16900, -0.78167
0.17000, -0.76306
0.17100, -0.74223
0.17200, -0.72207
0.17300, -0.70008
0.17400, -0.67919
0.17500, -0.65553
0.17600, -0.63076
0.17700, -0.60811
0.17800, -0.58357
0.17900, -0.55784
0.18000, -0.53027
0.18100, -0.50551
0.18200, -0.47685
0.18300, -0.45142
0.18400, -0.42358
0.18500, -0.39480
0.18600, -0.36615
0.18700, -0.33711
0.18800, -0.30663
0.18900, -0.27859
0.19000, -0.24745
0.19100, -0.21677
0.19200, -0.18886
0.19300, -0.15631
0.19400, -0.12738
0.19500, -0.09482
0.19600, -0.06615
0.19700, -0.03508
0.19800, -0.00451
0.19900, 0.02658
0.20000, 0.05548
0.20100, 0.08757
0.20200, 0.11683
0.20300, 0.14743
0.20400, 0.17813
0.20500, 0.20904
0.20600, 0.23879
0.20700, 0.26947
0.20800, 0.29994
0.20900, 0.33138
0.21000, 0.36117
0.21100, 0.38981
0.21200, 0.41655
0.21300, 0.44538
0.21400, 0.47361
0.21500, 0.50003
0.21600, 0.52696
0.21700, 0.55217
0.21800, 0.57822
0.21900, 0.60336
0.22000, 0.62784
0.22100, 0.65225
0.22200, 0.67319
0.22300, 0.69714
0.22400, 0.71798
0.22500, 0.73983
0.22600, 0.76035
0.22700, 0.77915
0.22800, 0.79945
0.22900, 0.81622
0.23000, 0.83276
0.23100, 0.85074
0.23200, 0.86466
0.23300, 0.87933
0.23400, 0.89242
0.23500, 0.90596
0.23600, 0.91913
0.23700, 0.92959
0.23800, 0.93981
0.23900, 0.94998
0.24000, 0.95761
0.24100, 0.96446
0.24200, 0.97110
0.24300, 0.97602
0.24400, 0.98106
0.24500, 0.98517
0.24600, 0.98749
0.24700, 0.98951
0.24800, 0.98943
0.24900, 0.98971
0.25000, 0.98819
0.25100, 0.98566
0.25200, 0.98420
0.25300, 0.97803
