0.08100, -0.18134
0.08200, -0.18616
0.08300, -0.19098
0.08400, -0.19578
0.08500, -0.20057
0.08600, -0.20533
0.08700, -0.21007
0.08800, -0.21477
0.08900, -0.21944
0.09000, -0.22406
0.09100, -0.22863
0.09200, -0.23314
0.09300, -0.23760
0.09400, -0.24199
0.09500, -0.24631
0.09600, -0.25055
0.09700, -0.25472
0.09800, -0.25880
0.09900, -0.26278
0.10000, -0.26667
0.10100, -0.27046
0.10200, -0.27414
0.10300, -0.27770
0.10400, -0.28115
0.10500, -0.28447
0.10600, -0.28767
0.10700, -0.29073
0.10800, -0.29365
0.10900, -0.29643
0.11000, -0.29906
0.11100, -0.30153
0.11200, -0.30384
0.11300, -0.30599
0.11400, -0.30797
0.11500, -0.30976
0.11600, -0.31138
0.11700, -0.31281
0.11800, -0.31405
0.11900, -0.31509
0.12000, -0.31593
0.12100, -0.31656
0.12200, -0.31697
0.12300, -0.31718
0.12400, -0.31719
0.12500, -0.31701
0.12600, -0.31663
0.12700, -0.31608
0.12800, -0.31535
0.12900, -0.31445
0.13000, -0.31339
0.13100, -0.31217
0.13200, -0.31080
0.13300, -0.30930
0.13400, -0.30765
0.13500, -0.30588
0.13600, -0.30398
0.13700, -0.30197
0.13800, -0.29985
0.13900, -0.29762
0.14000, -0.29530
0.14100, -0.29289
0.14200, -0.29039
0.14300, -0.28782
0.14400, -0.28517
0.14500, -0.28246
0.14600, -0.27970
0.14700, -0.27688
0.14800, -0.27402
0.14900, -0.27112
0.15000, -0.26819
0.15100, -0.26523
0.15200, -0.26225
0.15300, -0.25926
0.15400, -0.25627
0.15500, -0.25328
0.15600, -0.25029
0.15700, -0.24732
0.15800, -0.24437
0.15900, -0.24145
0.16000, -0.23856
0.16100, -0.23571
0.16200, -0.23290
0.16300, -0.23015
0.16400, -0.22743
0.16500, -0.22476
0.16600, -0.22213
0.16700, -0.21953
0.16800, -0.21696
0.16900, -0.21441
0.17000, -0.21190
0.17100, -0.20940
0.17200, -0.20692
0.17300, -0.20445
0.17400, -0.20200
0.17500, -0.19955
0.17600, -0.19711
0.17700, -0.19467
0.17800, -0.19222
0.17900, -0.18977
0.18000, -0.18732
0.18100, -0.18485
0.18200, -0.18236
0.18300, -0.17986
0.18400, -0.17733
0.18500, -0.17478
0.18600, -0.17220
0.18700, -0.16959
0.18800, -0.16694
0.18900, -0.16426
0.19000, -0.16153
0.19100, -0.15876
0.19200, -0.15594
0.19300, -0.15307
0.19400, -0.15014
0.19500, -0.14716
0.19600, -0.14411
0.19700, -0.14100
0.19800, -0.13782
0.19900, -0.13457
0.20000, -0.13125
0.20100, -0.12784
0.20200, -0.12436
0.20300, -0.12080
0.20400, -0.11717
0.20500, -0.11349
0.20600, -0.10977
0.20700, -0.10603
0.20800, -0.10228
0.20900, -0.09853
0.21000, -0.09480
0.21100, -0.09110
0.21200, -0.08746
0.21300, -0.08387
0.21400, -0.08036
0.21500, -0.07694
0.21600, -0.07362
0.21700, -0.07042
0.21800, -0.06735
0.21900, -0.06443
0.22000, -0.06167
0.22100, -0.05908
0.22200, -0.05668
0.22300, -0.05448
0.22400, -0.05250
0.22500, -0.05075
0.22600, -0.04925
0.22700, -0.04801
0.22800, -0.04704
0.22900, -0.04635
0.23000, -0.04597
0.23100, -0.04591
0.23200, -0.04617
0.23300, -0.04678
0.23400, -0.04774
0.23500, -0.04908
0.23600, -0.05081
0.23700, -0.05294
0.23800, -0.05548
0.23900, -0.05845
0.24000, -0.06186
0.24100, -0.06573
0.24200, -0.07007
0.24300, -0.07490
0.24400, -0.08019
0.24500, -0.08592
0.24600, -0.09207
0.24700, -0.09862
0.24800, -0.10554
0.24900, -0.11281
0.25000, -0.12041
0.25100, -0.12831
0.25200, -0.13648
0.25300, -0.14492
0.25400, -0.15359
0.25500, -0.16247
0.25600, -0.17153
0.25700, -0.18076
0.25800, -0.19012
0.25900, -0.19961
0.26000, -0.20918
0.26100, -0.21883
0.26200, -0.22852
0.26300, -0.23823
0.26400, -0.24795
0.26500, -0.25764
0.26600, -0.26728
0.26700, -0.27685
0.26800, -0.28633
0.26900, -0.29569
0.27000, -0.30491
0.27100, -0.31397
0.27200, -0.32284
0.27300, -0.33150
0.27400, -0.33993
0.27500, -0.34810
0.27600, -0.35599
0.27700, -0.36358
0.27800, -0.37084
0.27900, -0.37775
0.28000, -0.38428
0.28100, -0.39042
0.28200, -0.39614
0.28300, -0.40141
0.28400, -0.40624
0.28500, -0.41064
0.28600, -0.41460
0.28700, -0.41816
0.28800, -0.42131
0.28900, -0.42408
0.29000, -0.42647
0.29100, -0.42849
0.29200, -0.43016
0.29300, -0.43149
0.29400, -0.43249
0.29500, -0.43316
0.29600, -0.43354
0.29700, -0.43361
0.29800, -0.43341
0.29900, -0.43293
0.30000, -0.43219
0.30100, -0.43121
0.30200, -0.42998
0.30300, -0.42854
0.30400, -0.42688
0.30500, -0.42502
0.30600, -0.42297
0.30700, -0.42074
0.30800, -0.41835
0.30900, -0.41581
0.31000, -0.41312
0.31100, -0.41030
0.31200, -0.40736
0.31300, -0.40432
0.31400, -0.40118
0.31500, -0.39796
0.31600, -0.39466
0.31700, -0.39131
0.31800, -0.38791
0.31900, -0.38447
0.32000, -0.38100
0.32100, -0.37753
0.32200, -0.37405
0.32300, -0.37058
0.32400, -0.36714
0.32500, -0.36371
0.32600, -0.36032
0.32700, -0.35696
0.32800, -0.35363
0.32900, -0.35035
0.33000, -0.34711
0.33100, -0.34391
0.33200, -0.34077
0.33300, -0.33768
0.33400, -0.33465
0.33500, -0.33168
0.33600, -0.32878
0.33700, -0.32594
0.33800, -0.32318
0.33900, -0.32050
0.34000, -0.31790
0.34100, -0.31539
0.34200, -0.31296
0.34300, -0.31063
0.34400, -0.30839
0.34500, -0.30625
0.34600, -0.30422
0.34700, -0.30229
0.34800, -0.30048
0.34900, -0.29878
0.35000, -0.29720
0.35100, -0.29574
0.35200, -0.29441
0.35300, -0.29321
0.35400, -0.29214
0.35500, -0.29121
0.35600, -0.29042
0.35700, -0.28978
0.35800, -0.28928
0.35900, -0.28894
0.36000, -0.28876
0.36100, -0.28873
0.36200, -0.28887
0.36300, -0.28918
0.36400, -0.28966
0.36500, -0.29031
0.36600, -0.29112
0.36700, -0.29209
0.36800, -0.29322
0.36900, -0.29450
0.37000, -0.29593
0.37100, -0.29749
0.37200, -0.29920
0.37300, -0.30104
0.37400, -0.30301
0.37500, -0.30510
0.37600, -0.30731
0.37700, -0.30964
0.37800, -0.31209
0.37900, -0.31463
0.38000, -0.31729
0.38100, -0.32004
0.38200, -0.32288
0.38300, -0.32582
0.38400, -0.32884
0.38500, -0.33194
0.38600, -0.33512
0.38700, -0.33837
0.38800, -0.34169
0.38900, -0.34507
0.39000, -0.34851
0.39100, -0.35201
0.39200, -0.35556
0.39300, -0.35915
0.39400, -0.36279
0.39500, -0.36646
0.39600, -0.37016
0.39700, -0.37390
0.39800, -0.37766
0.39900, -0.38144
0.40000, -0.38523
0.40100, -0.38903
0.40200, -0.39285
0.40300, -0.39666
0.40400, -0.40047
0.40500, -0.40428
0.40600, -0.40808
0.40700, -0.41186
0.40800, -0.41563
0.40900, -0.41937
0.41000, -0.42309
0.41100, -0.42678
0.41200, -0.43044
0.41300, -0.43407
0.41400, -0.43765
0.41500, -0.44119
0.41600, -0.44468
0.41700, -0.44812
0.41800, -0.45151
0.41900, -0.45484
0.42000, -0.45810
0.42100, -0.46130
0.42200, -0.46443
0.42300, -0.46749
0.42400, -0.47047
0.42500, -0.47337
0.42600, -0.47618
0.42700, -0.47890
0.42800, -0.48154
0.42900, -0.48407
0.43000, -0.48651
0.43100, -0.48884
0.43200, -0.49106
0.43300, -0.49318
0.43400, -0.49518
0.43500, -0.49706
0.43600, -0.49882
0.43700, -0.50045
0.43800, -0.50195
0.43900, -0.50332
0.44000, -0.50455
0.44100, -0.50564
0.44200, -0.50658
0.44300, -0.50738
0.44400, -0.50802
0.44500, -0.50851
0.44600, -0.50885
0.44700, -0.50903
0.44800, -0.50906
0.44900, -0.50895
0.45000, -0.50869
0.45100, -0.50829
0.45200, -0.50774
0.45300, -0.50706
0.45400, -0.50623
0.45500, -0.50527
0.45600, -0.50418
0.45700, -0.50295
0.45800, -0.50160
0.45900, -0.50011
0.46000, -0.49850
0.46100, -0.49676
0.46200, -0.49490
0.46300, -0.49292
0.46400, -0.49082
0.46500, -0.48861
0.46600, -0.48627
0.46700, -0.48383
0.46800, -0.48127
0.46900, -0.47861
0.47000, -0.47583
0.47100, -0.47295
0.47200, -0.46997
0.47300, -0.46689
0.47400, -0.46370
0.47500, -0.46042
0.47600, -0.45704
0.47700, -0.45357
0.47800, -0.45000
0.47900, -0.44635
0.48000, -0.44261
0.48100, -0.43878
0.48200, -0.43486
0.48300, -0.43087
0.48400, -0.42679
0.48500, -0.42263
0.48600, -0.41841
0.48700, -0.41412
0.48800, -0.40979
0.48900, -0.40542
0.49000, -0.40103
0.49100, -0.39662
0.49200, -0.39221
0.49300, -0.38781
0.49400, -0.38343
0.49500, -0.37907
0.49600, -0.37476
0.49700, -0.37050
0.49800, -0.36630
0.49900, -0.36218
0.50000, -0.35814
0.50100, -0.35420
0.50200, -0.35037
0.50300, -0.34666
0.50400, -0.34307
0.50500, -0.33963
0.50600, -0.33634
0.50700, -0.33321
0.50800, -0.33025
0.50900, -0.32748
0.51000, -0.32491
0.51100, -0.32254
0.51200, -0.32039
0.51300, -0.31848
0.51400, -0.31680
0.51500, -0.31537
0.51600, -0.31421
0.51700, -0.31332
0.51800, -0.31271
0.51900, -0.31240
0.52000, -0.31240
0.52100, -0.31271
0.52200, -0.31336
0.52300, -0.31434
0.52400, -0.31568
0.52500, -0.31738
0.52600, -0.31944
0.52700, -0.32184
0.52800, -0.32457
0.52900, -0.32762
0.53000, -0.33096
0.53100, -0.33458
0.53200, -0.33846
0.53300, -0.34260
0.53400, -0.34696
0.53500, -0.35154
0.53600, -0.35632
0.53700, -0.36128
0.53800, -0.36640
0.53900, -0.37168
0.54000, -0.37709
0.54100, -0.38262
0.54200, -0.38825
0.54300, -0.39396
0.54400, -0.39974
0.54500, -0.40558
0.54600, -0.41145
0.54700, -0.41734
0.54800, -0.42323
0.54900, -0.42912
0.55000, -0.43497
0.55100, -0.44078
0.55200, -0.44652
0.55300, -0.45219
0.55400, -0.45777
0.55500, -0.46323
0.55600, -0.46857
0.55700, -0.47377
0.55800, -0.47880
0.55900, -0.48366
0.56000, -0.48833
0.56100, -0.49280
0.56200, -0.49703
0.56300, -0.50103
0.56400, -0.50477
0.56500, -0.50824
0.56600, -0.51143
0.56700, -0.51434
0.56800, -0.51698
0.56900, -0.51935
0.57000, -0.52148
0.57100, -0.52337
0.57200, -0.52502
0.57300, -0.52646
