0.00000, -0.03491
0.00500, -0.03347
0.01000, -0.03108
0.01500, -0.03177
0.02000, -0.03944
0.02500, -0.05451
0.03000, -0.07339
0.03500, -0.09229
0.04000, -0.10795
0.04500, -0.11997
0.05000, -0.12894
0.05500, -0.13544
0.06000, -0.14041
0.06500, -0.14529
0.07000, -0.15157
0.07500, -0.16004
0.08000, -0.16642
0.08500, -0.16419
0.09000, -0.15014
0.09500, -0.13594
0.10000, -0.11853
0.10500, -0.09935
0.11000, -0.07981
0.11500, -0.06134
0.12000, -0.04537
0.12500, -0.03185
0.13000, -0.02255
0.13500, -0.02520
0.14000, -0.03244
0.14500, -0.03724
0.15000, -0.03782
0.15500, -0.03629
0.16000, -0.03486
0.16500, -0.03501
0.17000, -0.03578
0.17500, -0.03570
0.18000, -0.03336
0.18500, -0.02856
0.19000, -0.02225
0.19500, -0.01546
0.20000, -0.00904
0.20500, -0.00325
0.21000, 0.00185
0.21500, 0.00617
0.22000, 0.00907
0.22500, 0.00926
0.23000, 0.00539
0.23500, -0.00345
0.24000, -0.01543
0.24500, -0.02775
0.25000, -0.03761
0.25500, -0.04396
0.26000, -0.04852
0.26500, -0.05326
0.27000, -0.06005
0.27500, -0.06961
0.28000, -0.08210
0.28500, -0.09769
0.29000, -0.11571
0.29500, -0.13372
0.30000, -0.14907
0.30500, -0.15920
0.31000, -0.16308
0.31500, -0.16059
0.32000, -0.15164
0.32500, -0.13687
0.33000, -0.11897
0.33500, -0.10096
0.34000, -0.08576
0.34500, -0.07388
0.35000, -0.06391
0.35500, -0.05437
0.36000, -0.04454
0.36500, -0.03665
0.37000, -0.03360
0.37500, -0.03814
0.38000, -0.04945
0.38500, -0.06292
0.39000, -0.07374
0.39500, -0.07815
0.40000, -0.07764
0.40500, -0.07530
0.41000, -0.07420
0.41500, -0.07523
0.42000, -0.07625
0.42500, -0.07493
0.43000, -0.06949
0.43500, -0.06197
0.44000, -0.05596
0.44500, -0.05505
0.45000, -0.06021
0.45500, -0.06777
0.46000, -0.07357
0.46500, -0.07390
0.47000, -0.06900
0.47500, -0.06130
0.48000, -0.05320
0.48500, -0.04642
0.49000, -0.04090
0.49500, -0.03638
0.50000, -0.03262
0.50500, -0.03032
0.51000, -0.03084
0.51500, -0.03550
0.52000, -0.04486
0.52500, -0.05692
0.53000, -0.06921
0.53500, -0.07934
0.54000, -0.08646
0.54500, -0.09113
0.55000, -0.09397
0.55500, -0.09550
0.56000, -0.09583
0.56500, -0.09498
0.57000, -0.09300
0.57500, -0.09078
0.58000, -0.09024
0.58500, -0.09335
0.59000, -0.10153
0.59500, -0.11323
0.60000, -0.12585
0.60500, -0.13678
0.61000, -0.14463
0.61500, -0.14976
0.62000, -0.15270
0.62500, -0.15396
0.63000, -0.15408
0.63500, -0.15356
0.64000, -0.15295
0.64500, -0.15261
0.65000, -0.15258
0.65500, -0.15291
0.66000, -0.15357
0.66500, -0.15418
0.67000, -0.15412
0.67500, -0.15278
0.68000, -0.14966
0.68500, -0.14449
0.69000, -0.13706
0.69500, -0.12722
0.70000, -0.11572
0.70500, -0.10400
0.71000, -0.09354
0.71500, -0.08545
0.72000, -0.07963
0.72500, -0.07568
0.73000, -0.07325
0.73500, -0.07217
0.74000, -0.07246
0.74500, -0.07418
0.75000, -0.07701
0.75500, -0.07898
0.76000, -0.07767
0.76500, -0.07069
0.77000, -0.05855
0.77500, -0.04543
0.78000, -0.03577
0.78500, -0.03304
0.79000, -0.03482
0.79500, -0.03641
0.80000, -0.03314
0.80500, -0.02333
0.81000, -0.01034
0.81500, 0.00200
0.82000, 0.01016
0.82500, 0.01293
0.83000, 0.01034
0.83500, 0.00241
0.84000, -0.00978
0.84500, -0.02277
0.85000, -0.03282
0.85500, -0.03657
0.86000, -0.03532
0.86500, -0.03346
0.87000, -0.03545
0.87500, -0.04392
0.88000, -0.05636
0.88500, -0.06933
0.89000, -0.07950
0.89500, -0.08610
0.90000, -0.09047
0.90500, -0.09404
0.91000, -0.09805
0.91500, -0.10307
0.92000, -0.10951
0.92500, -0.11776
0.93000, -0.12785
